sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 10:25:30 +0100,2020-09-27 09:52:15 +0100,2020-09-27 09:52:50 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 10:25:30 +0100,2020-09-27 10:11:54 +0100,2020-09-27 10:12:16 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 10:25:30 +0100,2020-09-27 10:14:02 +0100,2020-09-27 10:14:24 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 10:25:30 +0100,2020-09-27 10:15:04 +0100,2020-09-27 10:15:41 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 10:25:30 +0100,2020-09-27 10:16:41 +0100,2020-09-27 10:16:53 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 10:25:30 +0100,2020-09-27 10:18:44 +0100,2020-09-27 10:19:00 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 12:55:34 +0100,2020-09-27 10:42:25 +0100,2020-09-27 10:43:46 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 12:55:34 +0100,2020-09-27 10:58:05 +0100,2020-09-27 10:58:53 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 12:55:34 +0100,2020-09-27 10:59:37 +0100,2020-09-27 11:00:20 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 12:55:34 +0100,2020-09-27 11:22:45 +0100,2020-09-27 11:23:01 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 17:35:09 +0100,2020-09-27 17:18:42 +0100,2020-09-27 17:19:10 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 17:54:16 +0100,2020-09-27 17:44:06 +0100,2020-09-27 17:44:43 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 18:38:21 +0100,2020-09-27 17:52:36 +0100,2020-09-27 17:54:54 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-28 10:08:03 +0100,2020-09-28 09:27:57 +0100,2020-09-28 09:28:16 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-28 10:08:03 +0100,2020-09-28 09:30:52 +0100,2020-09-28 09:31:07 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-28 10:08:03 +0100,2020-09-28 09:37:07 +0100,2020-09-28 09:37:22 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-28 10:08:03 +0100,2020-09-28 09:44:23 +0100,2020-09-28 09:45:34 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-28 10:15:42 +0100,2020-09-28 10:05:41 +0100,2020-09-28 10:07:34 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-28 10:15:42 +0100,2020-09-28 10:10:09 +0100,2020-09-28 10:11:11 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-28 10:23:14 +0100,2020-09-28 10:11:57 +0100,2020-09-28 10:12:11 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-28 14:27:15 +0100,2020-09-28 14:10:10 +0100,2020-09-28 14:10:53 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-28 17:13:34 +0100,2020-09-28 16:22:03 +0100,2020-09-28 16:22:59 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-28 17:13:34 +0100,2020-09-28 17:08:20 +0100,2020-09-28 17:11:02 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-29 09:47:01 +0100,2020-09-29 09:03:33 +0100,2020-09-29 09:03:58 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-29 11:30:09 +0100,2020-09-29 10:56:35 +0100,2020-09-29 10:59:17 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-29 11:30:09 +0100,2020-09-29 11:08:44 +0100,2020-09-29 11:09:29 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-29 11:30:09 +0100,2020-09-29 11:11:28 +0100,2020-09-29 11:13:30 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-29 11:30:09 +0100,2020-09-29 11:14:20 +0100,2020-09-29 11:14:32 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-29 20:24:16 +0100,2020-09-29 18:16:27 +0100,2020-09-29 18:21:26 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-29 20:24:16 +0100,2020-09-29 18:31:20 +0100,2020-09-29 18:32:34 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-29 20:24:16 +0100,2020-09-29 18:32:51 +0100,2020-09-29 18:34:24 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-29 20:24:16 +0100,2020-09-29 18:51:13 +0100,2020-09-29 18:51:43 +0100,0
